made prune notes 	made prune notes 
given notes 	given notes 
structure persistent subsequent 	structure persistent subsequent 
call write 	call write 
notes returns zero 	notes returns zero 
free initialize 	free initialize 
given notes structure 	given notes structure 
important changes 	important changes 
made given notes 	made given notes 
since last 	since last 
successful call write 	successful call write 
notes lost 	notes lost 
load notes 	load notes 
machinery displaying several 	machinery displaying several 
notes trees 	notes trees 
opt specifies additional 	opt specifies additional 
settings displaying 	settings displaying 
suppress notes indicates 	suppress notes indicates 
notes core 	notes core 
notes notes display 	notes notes display 
loaded extra 	loaded extra 
notes refs may 	notes refs may 
contain list 	contain list 
globs style notes 	globs style notes 
display notes 	display notes 
loaded append notes 	loaded append notes 
given sha 	given sha 
trees init display 	trees init display 
notes flags 	notes flags 
bitwise combination notes 	bitwise combination notes 
show header 	show header 
notes refname 	notes refname 
header notes indent 	header notes indent 
indent notes 	indent notes 
places must call 	places must call 
init display 	init display 
notes function load 	notes function load 
notes listed 	notes listed 
refs output notes 	refs output notes 
terminated refs 	terminated refs 
match glob list 	match glob list 
refs colon 	refs colon 
separated glob list 	separated glob list 
globs end 	globs end 
list empty components 	list empty components 
ignored helper 	ignored helper 
used parse git 	used parse git 
notes display 	notes display 
style environment 	style environment 
variables expand inplace 	variables expand inplace 
note like 	note like 
foo notes foo 	foo notes foo 
refs notes 	refs notes 
foo similar expand 	foo similar expand 
notes check 	notes check 
whether located via 	whether located via 
sha first 	sha first 
falls back expand 	falls back expand 
notes sha 	notes sha 
fails object.c obj 	fails object.c obj 
hash objs 	hash objs 
obj hash size 	obj hash size 
idx type 	idx type 
type str len 	type str len 
gentle sha 	gentle sha 
obj hash size 	obj hash size 
sha first 	sha first 
obj tmp 	obj tmp 
hash size hash 	hash size hash 
obj sha 	obj sha 
obj type sha 	obj type sha 
obj parse 	obj parse 
buffer sha name 	buffer sha name 
sha size 	sha size 
eaten repl buffer 	eaten repl buffer 
obj item 	obj item 
list list list 	list list list 
obj slopbuf 	obj slopbuf 
obj name mode 	obj name mode 
path alloc 	path alloc 
objects entry obj 	objects entry obj 
name ent 	name ent 
want data src 	want data src 
dst objects 	dst objects 
name src objects 	name src objects 
flags obj 	flags obj 
size strlen 	size strlen 
size strncmp die 	size strncmp die 
sha hash 	sha hash 
hash obj hash 	hash obj hash 
obj hashcmp 	obj hashcmp 
xcalloc insert obj 	xcalloc insert obj 
hash free 	hash free 
hashcpy grow hash 	hashcpy grow hash 
insert obj 	insert obj 
hash lookup create 	hash lookup create 
alloc node 	alloc node 
parse die sha 	parse die sha 
hex lookup 	hex lookup 
replace lookup sha 	replace lookup sha 
file sha 	file sha 
info check sha 	info check sha 
signature error 	signature error 
sha hex parse 	sha hex parse 
blob buffer 	blob buffer 
lookup blob 	lookup blob 
lookup read sha 	lookup read sha 
file check 	file check 
sha signature free 	sha signature free 
error sha 	error sha 
hex parse buffer 	hex parse buffer 
free xmalloc 	free xmalloc 
realloc xstrdup xstrdup 	realloc xstrdup xstrdup 
path free 	path free 
free want release 	free want release 
entry release 	entry release 
entry free strcmp 	entry free strcmp 
contains name 	contains name 
release entry obj 	release entry obj 
none obj 	none obj 
commit obj obj 	commit obj obj 
blob obj 	blob obj 
tag numerical 	tag numerical 
hash specified sha 	hash specified sha 
must power 	must power 
please note consistent 	please note consistent 
across computer 	across computer 
architectures insert obj 	architectures insert obj 
hash table 	hash table 
hash length size 	hash length size 
must power 	must power 
collisions simply overflow 	collisions simply overflow 
next empty 	next empty 
bucket look record 	bucket look record 
given sha 	given sha 
hash map stored 	hash map stored 
obj hash 	obj hash 
found move started 	found move started 
look need 	look need 
walk hash table 	walk hash table 
next time 	next time 
look increase 	look increase 
size hash map 	size hash map 
stored obj 	stored obj 
hash next power 	hash next power 
least copy 	least copy 
existing values hash 	existing values hash 
map note 	map note 
size must always 	size must always 
power match 	power match 
hash obj zero 	hash obj zero 
length entry 	length entry 
name initialized without 	name initialized without 
requiring malloc 	requiring malloc 
free use empty 	free use empty 
instead allocating 	instead allocating 
one free memory 	one free memory 
associated entry 	associated entry 
result unspecified state 	result unspecified state 
examined iff 	examined iff 
already contains 	already contains 
entry name obstack.c 	entry name obstack.c 
obstack compat 	obstack compat 
size alignment chunkfun 	size alignment chunkfun 
freefun chunk 	freefun chunk 
extra size alignment 	extra size alignment 
chunkfun freefun 	chunkfun freefun 
arg chunk extra 	arg chunk extra 
length old 	length old 
chunk chunk size 	chunk chunk size 
obj size 	obj size 
already obj obj 	already obj obj 
plp obj 	plp obj 
plp nbytes compat 	plp nbytes compat 
symbol call 	symbol call 
chunkfun obstack alloc 	chunkfun obstack alloc 
failed handler 	failed handler 
ptr align call 	ptr align call 
chunkfun obstack 	chunkfun obstack 
alloc failed 	alloc failed 
handler ptr align 	handler ptr align 
call chunkfun 	call chunkfun 
obstack alloc failed 	obstack alloc failed 
handler ptr 	handler ptr 
align ptr align 	align ptr align 
call freefun 	call freefun 
call freefun abort 	call freefun abort 
fxprintf exit 	fxprintf exit 
obstack subroutines used 	obstack subroutines used 
implicitly stack 	implicitly stack 
macros copyright free 	macros copyright free 
software foundation 	software foundation 
inc file part 	inc file part 
gnu library 	gnu library 
gnu library free 	gnu library free 
software redistribute 	software redistribute 
modify terms gnu 	modify terms gnu 
lesser general 	lesser general 
license published 	license published 
free software foundation 	free software foundation 
either version 	either version 
license option later 	license option later 
version gnu 	version gnu 
library distributed hope 	library distributed hope 
useful without 	useful without 
warranty without even 	warranty without even 
implied warranty 	implied warranty 
merchantability fitness particular 	merchantability fitness particular 
purpose see 	purpose see 
gnu lesser general 	gnu lesser general 
license details 	license details 
received copy gnu 	received copy gnu 
lesser general 	lesser general 
license along gnu 	license along gnu 
library write 	library write 
free software 	free software 
foundation inc franklin 	foundation inc franklin 
street fifth 	street fifth 
floor boston usa 	floor boston usa 
note modifying 	note modifying 
file version number 	file version number 
must incremented 	must incremented 
whenever callers compiled 	whenever callers compiled 
old obstack 	old obstack 
longer properly call 	longer properly call 
functions obstack 	functions obstack 
comment code gnu 	comment code gnu 
library actually 	library actually 
compiling library installed 	compiling library installed 
library supports 	library supports 
library code part 	library code part 
gnu library 	gnu library 
also included many 	also included many 
gnu distributions 	gnu distributions 
compiling linking 	compiling linking 
code waste gnu 	code waste gnu 
library especially 	library especially 
shared library rather 	shared library rather 
every gnu 	every gnu 
program understand configure 	program understand configure 
gnu libc 	gnu libc 
omit files simpler 	omit files simpler 
source file 	source file 
random thing gnu 	random thing gnu 
library determine 	library determine 
alignment malloc really 	alignment malloc really 
smart would 	smart would 
round addresses alignment 	round addresses alignment 
fact might 	fact might 
less smart round 	less smart round 
addresses much 	addresses much 
rounding prepare copy 	rounding prepare copy 
block data 	block data 
unit machines 	unit machines 
copying successive ints 	copying successive ints 
work redefine 	work redefine 
copying unit works 	copying unit works 
last resort 	last resort 
functions allocating room 	functions allocating room 
calling obstack 	calling obstack 
chunk alloc jump 	chunk alloc jump 
handler pointed 	handler pointed 
obstack alloc failed 	obstack alloc failed 
handler user 	handler user 
defined function either 	defined function either 
abort gracefully 	abort gracefully 
